"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01"
"Orange County, CA","County",6059,3170345,"California","Orange County","Los Angeles-Long Beach-Anaheim, CA",0.0570621711009536,0.057331081167833,0.0574892469977706,0.0577343306351515,0.0583561323231102,0.0586646990838653,0.0611055496695525,0.0641572676333096,0.0661629071531171,0.0682250827647975,0.067555702619262,0.065873907649456,0.0650510747701452,0.0642924234677191,0.0655684293209022,0.0683128425196595,0.0703518816918205,0.0732970076296271,0.0741006836980058,0.0721527930223638,0.0696012785637293,0.0662431320351019,0.0628910297160677,0.0609732931189492,0.0608264880252226,0.0608326571991004,0.0619813506065194,0.0627377323827031,0.0632170369533558,0.0633206439876905,0.0623619718563471,0.0613573127986687,0.060007655039422,0.0580245449808567,0.0561440645026028,0.0545195696656634,0.0530305554365543,0.0527007424732616,0.0536285599940685,0.0568653229921668,0.0609557092578648,0.0642875894352622,0.0658100932933394,0.0650470175991343,0.0624620353104566,0.0593207603699436,0.0565842065556401,0.053920319250918,0.0519905148970934,0.0507642461624752,0.0499666696646255,0.0480653189150264,0.0446902816382332,0.0397813313415442,0.0338797303278239,0.0281324975051351,0.0242743217315118,0.0227965937295176,0.0235746926013783,0.0259396592708386,0.028596939075948,0.0311880092681034,0.0334880106147973,0.0355711589226331,0.0381486221408456,0.0407801553416679,0.0425667313374223,0.0443849720246464,0.0454102480383459,0.045793954986565,0.0465417760226541,0.0476135552595258,0.0487751766667247
"Tampa-St. Petersburg-Clearwater, FL Metro Area","Metro",45300,3152928,,,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.0770016258322759,0.0812113496669958,0.0827295654831367,0.0831688507382794,0.0843157555375006,0.0820780909131635,0.0789143717853809,0.0763954195063386,0.0750451840321744,0.073183787919738,0.0711420975791799,0.0690823647385113,0.0658239805878883,0.0649957684225357,0.0653429903249984,0.0652754666231742,0.0653474111933926,0.0643015736457396,0.0622784620317233,0.0598193714207271,0.0586806230778456,0.0583896150152994,0.059203766954075,0.0608669345268629,0.0624613813239179,0.0650933674555466,0.0671738395490446,0.0688181065095873,0.0698639539756319,0.0690655052362566,0.0681116804119471,0.066961030401252,0.0663453651591119,0.0661085798406316,0.0666503040257337,0.0673119394626239,0.0673404746750957,0.0676147978694932,0.0675069810189886,0.0693220185406421,0.0704833914900724,0.0697694576023677,0.0679841958607783,0.0647277485582045,0.0620385618505109,0.0603545244053388,0.059407064785704,0.0583807364957259,0.0564157019995931,0.0545744924077836,0.05185332622562,0.0469625421887367,0.0412398559508161,0.0348229880061915,0.0293860233722161,0.0263327372773068,0.0266629467122879,0.0288688820576225,0.032313536758537,0.0365145500217085,0.0400415690069972,0.0437258605465572,0.0462142241996797,0.0478053361143666,0.0487450089568103,0.0490524902956304,0.0500274000742698,0.0513697086705914,0.0534725144725781,0.0568034284348708,0.0600510277265862,0.0635258699800886,0.0666698979533373
"Utah","State",49,3151239,"Utah",,,0.0669634425735958,0.06798088899697,0.0680828150609892,0.0691084494798021,0.0703364634135144,0.0713330429951857,0.0712544948456051,0.0702865537924875,0.0686945991659473,0.0670976334137812,0.0670809350236045,0.0662370120258011,0.0670184587536426,0.0675815650863325,0.0673671549657716,0.0676031289359439,0.0671510654657632,0.0673688886525241,0.0677746346089591,0.0676652661533658,0.0671186688725959,0.0657371910743026,0.0634083569363052,0.0606647906312042,0.0608086326096705,0.0626247397602708,0.0651818113225515,0.068359223929658,0.0682343621038143,0.0671947404640369,0.0662166859258756,0.0650902122787969,0.0648267655591869,0.0638468398708522,0.0633946372076031,0.0641200540470723,0.0651656641226479,0.0670562013138975,0.071621886393413,0.0759695252604272,0.0785130546787226,0.0794710300497001,0.0766029965028045,0.0731057687783322,0.0712454604897175,0.0691198698395646,0.0668306265761892,0.0643626846709927,0.060683378795199,0.0575713657014397,0.0555835918162735,0.0531015417676356,0.0505925845034031,0.0479125643194634,0.0460295084213361,0.0450307537890808,0.0436122165876732,0.0426328845953399,0.0415872578785114,0.0409074248810252,0.0421100891704219,0.0435985560808718,0.0461116733492654,0.0491081677848027,0.0520820524510655,0.0559373400675806,0.0574603734965383,0.0585430113677907,0.0597585696245488,0.0607669568215431,0.0627545594616247,0.0655520893328262,0.0686313619539167
"Iowa","State",19,3150011,"Iowa",,,0.0563736510791367,0.061839242817159,0.0655593326132618,0.0676868562144424,0.0689129885128575,0.0661551613044261,0.062382455714305,0.0659948013155869,0.0733049707231259,0.0755894381698828,0.0808101046835844,0.0806879728397392,0.0815490318338999,0.0873392303728687,0.091211548998328,0.0906990321036735,0.0857955123713401,0.0820612811645312,0.0754729005645527,0.0709565200675722,0.0703498680005246,0.0696496677098834,0.0678686693249838,0.0667205198666749,0.0651247135406305,0.063154543641145,0.0644511041281477,0.0649181161187785,0.0639822659055515,0.0633663912777133,0.0611918924931555,0.0579918296918539,0.0552247638629936,0.0539909522689265,0.0542684712229337,0.0570338085785479,0.0610063813031644,0.0641440695732673,0.0657056340359808,0.0662211668329869,0.0644110797467695,0.0614277525769468,0.0589992741842034,0.0566978165829462,0.0566848325686118,0.0566909167178079,0.0562576047539898,0.0556196186599161,0.0547878879453262,0.0546250386709613,0.0554691577760072,0.0555023031891493,0.0537495763920721,0.0509088275244858,0.0470019709740026,0.0433816171913717,0.0405671024892445,0.0392249678335297,0.0399350104775832,0.0419829214153043,0.0452668065014327,0.0497391086693316,0.0522169859213805,0.0521352621085797,0.0508208777647955,0.046670557894199,0.0438651050175064,0.0438183447308495,0.0451004005062934,0.0479722169890341,0.0512123813163924,0.0542522019981182,0.0566558162372433
"Nevada","State",32,3030281,"Nevada",,,0.0396239424743744,0.0353459261052877,0.0334477387643295,0.0313638386777427,0.0279449292106928,0.0313869179958698,0.0368794993283457,0.0451695682445628,0.0519130254274214,0.0547201505942657,0.0547475363305089,0.0535675864419495,0.0541569999465332,0.0553675524530606,0.0566420486862599,0.0567579627595511,0.0560231395223924,0.053972679618508,0.05256247006563,0.0514927655410638,0.051245383687887,0.0499525425042679,0.0493170963294655,0.0497761424261593,0.0519119536569321,0.0549824056469916,0.0562115300765437,0.0560004997238873,0.0540998547878614,0.0527822620292948,0.0533165706238067,0.0553508540035831,0.0573009940310483,0.0593580943443652,0.0611079177383953,0.063349756820192,0.0656994047459229,0.0673405048122486,0.0675864980294179,0.0664246632055836,0.0635667188561884,0.0583779740799006,0.0532334084369579,0.0472546159183048,0.042388165079669,0.0399398791558012,0.0398375860092753,0.0416112562019509,0.0432478969227481,0.0441309992564408,0.043158372822348,0.0395963851009927,0.0349127022731022,0.0302814716953497,0.0266669663249105,0.0257430519591928,0.0273484298686152,0.0304073924096794,0.033527844654751,0.036554099644039,0.039755541101451,0.0433666210929051,0.0464152875292314,0.0484555628153966,0.0496570444594572,0.050279705286574,0.0520546565178633,0.0546568926737165,0.0572577664913519,0.0612399954132302,0.0658043535513146,0.0703701476142824,0.0754047002012162
"Arkansas","State",5,3011873,"Arkansas",,,0.0975074870248768,0.0990041011662295,0.0948052583234331,0.09178595387771,0.0942890837715196,0.0967827242114613,0.0992408302269868,0.101460296631802,0.0955933588220497,0.0861892534983437,0.0803026906346736,0.0841658447887032,0.090095866130621,0.0997200870538743,0.106629583036678,0.102436513236685,0.0964684800212962,0.0884617398160175,0.082728122590392,0.0763920250894821,0.0733624626797801,0.0710629155117577,0.0685961538984862,0.0705927002584508,0.0694596189045794,0.0679950447285962,0.068567503396039,0.0653551118759671,0.0674755977373225,0.071485419306485,0.0736901728715113,0.0779448829718037,0.0793567662478585,0.0795413893129622,0.0781543220688333,0.0765861247372552,0.0756485655480472,0.0753107589731877,0.0751692697935107,0.0745345079015579,0.0712432644041182,0.0655606182517803,0.0608918999493337,0.0576187398138003,0.055813362154887,0.0565543626591724,0.0584854573750802,0.0626163902936378,0.0674635222649407,0.0707287934680152,0.0733108326492648,0.0710866050551305,0.0642547252424868,0.0567832765024497,0.0494681437385309,0.0442970567814204,0.0440669012370875,0.0456502398102758,0.0478415121211889,0.0507938372579839,0.0527800708017996,0.0550995359349036,0.057508617347336,0.0551308842850881,0.0519553047524311,0.0481806768859901,0.0437970190193102,0.0448400394157917,0.048269861507782,0.0535248095022677,0.0614372024167492,0.0690895579843632,0.0761602944780604
"Mississippi","State",28,2981835,"Mississippi",,,0.0892131717407587,0.088586385318134,0.0892148690694611,0.0872348928092901,0.0876096825164331,0.085332973382035,0.0807050886806936,0.0765263682664747,0.0685799116826432,0.0653139312903742,0.0648846690523562,0.0682634974552126,0.0738077286562702,0.075520429327591,0.0738017488484064,0.0711104241244193,0.0684744512368398,0.0675724280847339,0.0612257104601808,0.0536002570933649,0.0468021273006522,0.0399428081446795,0.0409234584111724,0.0424701006027112,0.0418776374950433,0.045395458817064,0.049280450331921,0.052389560797946,0.0554530345184837,0.054289026348184,0.0536001483250111,0.0495589349688527,0.048324995396557,0.0502308468825745,0.0513742489092463,0.0545950108634112,0.0555972694025501,0.0536514425184931,0.051539847597481,0.050219103560873,0.0481916984354123,0.043558130474555,0.0375546742728774,0.0312358106835294,0.0262619574845533,0.0258197900160899,0.0273275823516493,0.0314539712595615,0.0351579445435401,0.0367875478739819,0.0373795693085987,0.0359075433249494,0.0329821685942549,0.0300613553755172,0.0274386647617038,0.0260335327773884,0.0264908110309474,0.0277051220623411,0.0306500541623501,0.0330117311580231,0.034188285665802,0.035372714314151,0.0353258409279627,0.0352272481513443,0.0353185231817205,0.0335805651107813,0.0314401537265707,0.0298388479095208,0.031100791453579,0.0350010981972816,0.038845800069946,0.041745673077352,0.0445421481832574
"Denver-Aurora-Lakewood, CO Metro Area","Metro",19740,2928437,,,"Denver-Aurora-Lakewood, CO Metro Area",0.072252205196229,0.0699194626006686,0.0678447505039143,0.0669978684392379,0.0645525042399991,0.0633714876102232,0.0635033456462133,0.0641558924950056,0.0656311335582743,0.0668968764294735,0.0675879482387384,0.0681151028350566,0.0687809377612882,0.0697699892221492,0.070173169318845,0.0697512422197695,0.0686623312391199,0.068078366259736,0.0679340801201563,0.0678415126657635,0.068133314775838,0.0676252736617933,0.0680992399402079,0.0694196284288841,0.0709723049671962,0.0727369859004154,0.0733777246211122,0.073171879558185,0.0720307591222987,0.0706583717488376,0.0698876900082015,0.0690782746151965,0.0692459110801688,0.0697904786825472,0.0702976124886777,0.0713671593398178,0.0721293619184018,0.0726332153606309,0.0733105786632716,0.0752856285021885,0.0772924806187299,0.0787780580142656,0.0791474514356516,0.0772988996157712,0.075010623673016,0.0725760458969907,0.0708422505037658,0.0699013393639568,0.0682982401238341,0.0668658763190492,0.0650910851853692,0.0614187365063497,0.057453388738986,0.0531741683626885,0.0490048503298766,0.0466927697450038,0.0462457298264767,0.0467708376651747,0.0479457944266509,0.0492451237275538,0.0502752017934198,0.0516760153604035,0.052568655186974,0.0535809360629107,0.0547508713686448,0.0562413358966039,0.0583249347569011,0.060146620360173,0.0615836677558511,0.0621586434237393,0.0622997514508875,0.0629201371071476,0.0635733756855631
"Kansas","State",20,2912619,"Kansas",,,0.072206975827795,0.0740561333208994,0.0721149320619814,0.0716665534701119,0.0694187706679723,0.0662397667955582,0.0653270381916918,0.0651520300182688,0.0654232325324818,0.0645406189691521,0.0637194715982638,0.0628162299218478,0.0627005503327828,0.0632724678364167,0.0639344328510638,0.0641403807532667,0.06593074388615,0.0683731724783298,0.070200140902065,0.0714671808738487,0.0712310498327269,0.0708793169307989,0.0719439746415063,0.0730641971390193,0.0748081791365828,0.07519626559118,0.0732779864431165,0.0701541558492094,0.0688032251683112,0.068586210488669,0.0693696089965246,0.0710651498573126,0.0688821583218259,0.0665345087358824,0.0644162985091434,0.0629800873071682,0.0634965078108523,0.0641400547936257,0.0637966839780213,0.0634025194275737,0.063023755310209,0.062352183826478,0.0617558855621518,0.0596885606373948,0.0574883578576924,0.055462763580429,0.0538393687013591,0.0533862930751374,0.054466409917625,0.0556709186774606,0.0562680380675795,0.0547335344643933,0.0503970676599274,0.0452171753335964,0.0408029685454203,0.0380559642984326,0.0365470059110899,0.0360693417462557,0.0354292532655948,0.0364343934641922,0.0374561742781031,0.0380673912575982,0.0383595269395989,0.036662492269876,0.0347160228072083,0.033418594577391,0.0348407985790633,0.0387287285072913,0.0428980464041391,0.0470522815654133,0.0499144074473222,0.0518503715853346,0.0537298378940231
"St. Louis, MO-IL Metro Area","Metro",41180,2806349,,,"St. Louis, MO-IL Metro Area",0.110708916279992,0.106068584005179,0.101489113678212,0.0940475820389599,0.085469207456453,0.0804651584442766,0.0790077319350998,0.0841499624940961,0.0867821469305966,0.0854841957797999,0.0816336370471912,0.0736062567440869,0.0670750100605977,0.0657550557750644,0.0673882652206372,0.0727778819514259,0.0763015964081211,0.0762283832612252,0.0736085223920143,0.06901352490949,0.0665063327004386,0.0665672157974263,0.0674839273063743,0.0692220184938864,0.0706020167381975,0.0710120551478746,0.0750951289315447,0.0773556690596329,0.0776906663953842,0.0755081196265601,0.0687244058784026,0.0637375897083993,0.0587416217702731,0.0556457347085707,0.0534061801925633,0.0513392184537442,0.0513093594887402,0.0514822033882494,0.053001200521443,0.0557584270035908,0.058365322184011,0.0613473367051351,0.0628875999715445,0.0626793461772647,0.0619318494340242,0.0599628251077392,0.058267014331737,0.0572479297665918,0.0565241314858282,0.0565648730236405,0.0562101290199311,0.0549489771648031,0.0521334594198115,0.0475434708767951,0.0419118728495416,0.0361487475807829,0.0329798926895931,0.0318852392378417,0.0318262270052433,0.0335196280484532,0.0348128390053413,0.0363714210984948,0.0385457321550531,0.039442817753118,0.040072693509048,0.0410979068815013,0.0420875305485624,0.0439512738142041,0.0459014400300599,0.0474505547335698,0.0483873426700354,0.0495715366577534,0.0513347162780166
"Baltimore-Columbia-Towson, MD Metro Area","Metro",12580,2800427,,,"Baltimore-Columbia-Towson, MD Metro Area",0.0516839920148683,0.0515712038562213,0.0523872276981629,0.0533484205428502,0.0559890109000242,0.0588790409618059,0.0616269164277403,0.0644138738008158,0.0656301635941798,0.0641664182059272,0.0629630086813366,0.0613453733242931,0.0615660373722932,0.0642771538822708,0.0660408667706598,0.0675276586836924,0.06645482842247,0.0651907467861206,0.063763179232295,0.0616684062903587,0.0603626136845155,0.0587226287312755,0.0573982495029647,0.0581423117929519,0.0585668827319854,0.0595149923359634,0.0603787361285592,0.0596394130501225,0.0579443346757167,0.0567519462253132,0.0554288508274976,0.0542039214731089,0.0545132407259354,0.0546451919317654,0.0546862803622544,0.0546156264151422,0.0541597636483289,0.0537322688472538,0.0537856541758896,0.0543004428441271,0.0549145047576912,0.0550462581974528,0.0543347603229234,0.0528300970104874,0.0507275370514961,0.0482360952760191,0.0462243069420641,0.0450309231875562,0.0443744203187887,0.0444895168720111,0.0449328823582397,0.0443823757678245,0.0433462126459024,0.0412174697106018,0.0382845536745253,0.0355257424941927,0.0332518610363776,0.032141223803385,0.0321074103494195,0.0333883302287677,0.0353137100466639,0.0375083251127278,0.0394438529553477,0.0408240632315659,0.0419990683609238,0.0429839496337941,0.0438277519255877,0.0442626118768985,0.044472679897301,0.0449465738629688,0.0459296740983669,0.0474908722749536,0.0495431872253849
"Miami-Dade County, FL","County",12086,2705528,"Florida","Miami-Dade County","Miami-Fort Lauderdale-Pompano Beach, FL",0.0703562692882772,0.0752139628166556,0.0787607811052453,0.083287082284076,0.0901110801682495,0.0942641194951061,0.0965851018032744,0.0950140721786937,0.0906558777793799,0.0859954690862335,0.0795996955104902,0.0747359695439403,0.0732412375507561,0.0729509914914613,0.0746823362098278,0.0768592332922213,0.0773357332196827,0.0779140612487803,0.0773508649237999,0.0749448219248929,0.0728196602727066,0.069863948582014,0.0680268893328467,0.0672586484976315,0.06656514132738,0.0663625113979781,0.0660910579931388,0.0661021276686246,0.0666542069213281,0.0661770086496118,0.0659545715940117,0.0650566933797437,0.064326881168031,0.0655103108503986,0.0672040694954012,0.0711395522222376,0.0741146564702065,0.0756280977383116,0.0767458951648997,0.07840485132004,0.0817034322788701,0.0876503479544751,0.0928524637478491,0.0960999487132333,0.0974668742337233,0.0955948899748057,0.0923708851509205,0.0877396027039977,0.0823922704281128,0.074645028266603,0.0657716954807486,0.0562980151310277,0.0471339463013709,0.0396502479106093,0.0346327541793606,0.0304664263499416,0.0282355522840214,0.0270765247397354,0.0263905470601556,0.0269283491475272,0.0277536424682363,0.0292044583839506,0.0312860640431867,0.0332349706564335,0.0348130982264653,0.0369896777640232,0.0392974246313406,0.0417368383671735,0.0439518200638749,0.0453171954085243,0.0461513517654676,0.0465504323568475,0.047176239193266
"Chicago, IL","City",1714000,2699347,"Illinois","Cook County","Chicago-Naperville-Elgin, IL-IN-WI",0.0629231361643127,0.0623294000408522,0.0620328237019328,0.0638856364146914,0.0664611783170292,0.0695213567741223,0.0732338737538503,0.0755929749866484,0.0782853624805544,0.0788788807036227,0.0791826370212108,0.0790777969354964,0.0784829687905052,0.0797629051461197,0.0811676499967988,0.0798897407499744,0.0766249981287966,0.0743588830634134,0.0709401331699299,0.0689365166947727,0.0678921605623313,0.0657981640197893,0.0640742510549909,0.0633943753585909,0.0620792298207051,0.061692082760975,0.0609403214364758,0.0597685899311757,0.0598456141338704,0.0594555426928969,0.0597953644889424,0.0600460199768814,0.0595644354794376,0.0581725251941346,0.0563509061792015,0.0555077956714834,0.0549102928319018,0.0548143660343695,0.0567603751740212,0.0595275726815799,0.066354756912389,0.075284360116525,0.0836123880944728,0.0906941332543654,0.0940271881155244,0.094965236780232,0.0938757710713512,0.0923854851491141,0.089784352590754,0.0862134465241075,0.0827835670213807,0.0778004065170302,0.0734519972975287,0.0702700017215986,0.0667797370674966,0.0633647051349015,0.0594747805920111,0.0555766233090148,0.0526820247982435,0.0514500779989646,0.0516233869799115,0.0523101115478423,0.053100529142489,0.0535594433903858,0.0532202072394268,0.0529593485039389,0.0526927959356629,0.0523030472067213,0.0522035649985395,0.052132069799026,0.0522409738211438,0.0536805298057883,0.0546840728090211
"Dallas County, TX","County",48113,2622634,"Texas","Dallas County","Dallas-Fort Worth-Arlington, TX",0.0717527885027392,0.0740113889379292,0.0748727145260813,0.0758728854239753,0.077587076104978,0.0789782321013356,0.0808118616353083,0.0827052730070911,0.0839547208825411,0.0837468757586733,0.0833257703264383,0.0819536564720688,0.0810077051235562,0.0818403285432846,0.0827476964986648,0.0834764507587896,0.0835113016936747,0.0819693308934452,0.0795548448991417,0.07732464378204,0.0763964230051779,0.076368931731718,0.0768917793352235,0.0777521489281765,0.0779893673134721,0.0781092330767776,0.0783060413280067,0.0781304869210839,0.0786436569349791,0.0786533349132664,0.078345955999345,0.0789456316728273,0.0792542804577725,0.0796230049168767,0.0794901693991608,0.0789806397009412,0.078826482741991,0.0792299440313781,0.0806175089236581,0.0829222365111003,0.0849259540773051,0.0861003056586397,0.086860884012253,0.0869284821495029,0.0862088039295024,0.0856752119319119,0.0851174670823999,0.0846077654466795,0.0842968546959647,0.0829793940583213,0.0804688060520777,0.0768719729076236,0.0719158389464384,0.0665503065272367,0.061786158950398,0.0575519649587018,0.0550678539319875,0.0528392757168182,0.0519917584065104,0.0515279285319551,0.0516981027623104,0.0541640003029086,0.0565267039335841,0.0579694374983516,0.0584804724100306,0.0580129300885949,0.0579308804435549,0.0589892380226601,0.0610040117348396,0.0628943663526024,0.0647986268632008,0.067561821591516,0.0705559691858562
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Metro",16740,2595027,,,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.082905715868361,0.0820064320777371,0.082626430819875,0.0830764496760563,0.0824065580147648,0.0818175139106503,0.0801238177463795,0.078551516442595,0.0775860517557261,0.078155697395393,0.0797554687451251,0.082150166861812,0.0849066210803049,0.086572284370015,0.0864929356768357,0.0853321755061122,0.0836154496498047,0.0811681825988998,0.079652013267264,0.0776666715083598,0.0764264984263464,0.0767024209244984,0.0770136312729016,0.0783456007121489,0.0803926412335864,0.081403682071436,0.083799371442386,0.0859799979513048,0.0858162444885746,0.0848811123505823,0.0824138537939168,0.0796734988116183,0.0789192994184042,0.0792284692013119,0.0812703927474305,0.0834175176360879,0.0850195829600383,0.0851865055514974,0.0844874099429921,0.0852930696448669,0.0861338379037516,0.0874697109763235,0.0871854685918287,0.0846877840293356,0.0814481230329962,0.0785525959946353,0.0765812888139336,0.0750751300670262,0.0734962151105682,0.0712333504837469,0.068095402814823,0.0636127592888962,0.0591377534304882,0.0546960058870448,0.0504127394491227,0.0475496514366968,0.0454589984458686,0.0445505985689211,0.0452916809369042,0.046772412527564,0.0491817640790747,0.0521905028567812,0.0541719216618011,0.0553107460758921,0.0555002826335056,0.0552561263173019,0.0564316555528157,0.0580537103450869,0.0613003413840075,0.0650214442047128,0.0687797998593885,0.0725387082849057,0.0747633046456622
"Orlando-Kissimmee-Sanford, FL Metro Area","Metro",36740,2560260,,,"Orlando-Kissimmee-Sanford, FL Metro Area",0.0629630119168777,0.0627104100460204,0.0621440673166189,0.061727051706324,0.0619415363032505,0.0618725920351625,0.062067717326524,0.0625190238955154,0.0617949080536045,0.0607527141119138,0.0591933650725298,0.0582860676074825,0.0589547540516663,0.0603177468935164,0.0616235396492189,0.062520840130242,0.0624633714724335,0.0626415855968543,0.063116149937709,0.0621593422856787,0.0612124602003014,0.0606879548490907,0.0601150540654323,0.0608283843290241,0.0618856497022714,0.0622289511637893,0.062145952803962,0.0616545744053121,0.0613674737399882,0.0609950276782833,0.0608027170286551,0.0611345995061762,0.0611491766214903,0.0622707421006548,0.064931977407934,0.067379567455146,0.069420939183636,0.0708937256502367,0.0715309593083544,0.07366461060461,0.0762690845519899,0.0778068850720572,0.0786847676106665,0.078703534047323,0.078724301280361,0.0790884674198141,0.0821523854923804,0.0854255162394085,0.0848094248848852,0.0817558068842017,0.0752424580476318,0.0658358218092892,0.0576394489806177,0.0503450871662257,0.0436082678939504,0.0388383546737259,0.0363393419543391,0.0366921510516228,0.0386224320572048,0.041158740508424,0.0436946895952264,0.0449414692633711,0.0462201935701224,0.0466159419808986,0.0470305213996177,0.0478036982378867,0.0481419679916015,0.0492483529978075,0.0505404887564542,0.0518108216409492,0.0528862655688995,0.0541542515534252,0.0556120810545473
"San Antonio-New Braunfels, TX Metro Area","Metro",41700,2510211,,,"San Antonio-New Braunfels, TX Metro Area",0.0811572192769486,0.0818464609872328,0.0815941384393769,0.0819642960129521,0.0838303001443054,0.0851548091077548,0.0861963013365802,0.0887344751359972,0.089460243091954,0.0882492876963075,0.0881620084611869,0.085750888418442,0.0840022790881932,0.0844649080210836,0.0847241990715423,0.0857683015979838,0.086738284578509,0.0869162456990922,0.0865828100726182,0.0858126038772517,0.0853425259422339,0.0862794783066582,0.0876716164563126,0.0896840605750474,0.092014696933305,0.0940078976232036,0.0944972766909411,0.0944645227242195,0.0942779196257941,0.0934999865266173,0.093321003119033,0.0926714325634918,0.0914242627015621,0.090686949467868,0.0911180013304885,0.0920983612276582,0.0938052146090242,0.0963100013173897,0.0982373562545538,0.099957026943776,0.10041735857198,0.098091736484995,0.0950158394169028,0.091804875587298,0.0888567581312378,0.0873368506079826,0.0865845144924472,0.0867347458215737,0.0856966688620617,0.0837942614111983,0.0808683327607914,0.0755489928835575,0.0707191977421268,0.0652148915360723,0.0593830882807649,0.0542857921251144,0.0501598950614645,0.0483833913832562,0.0484497623916645,0.0503141046364664,0.0526499474709315,0.0550498507224145,0.0574153516357078,0.0597544754202896,0.0622174261634951,0.0639135940523464,0.0657899464035612,0.0673062210123392,0.069300864784738,0.0727744370853241,0.0763246053095282,0.0810246880158462,0.0854404028186185
"Portland-Vancouver-Hillsboro, OR-WA Metro Area","Metro",38900,2472774,,,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.0734999088090462,0.0764899468208408,0.0757883843799852,0.075883426732011,0.0753872993479854,0.0723631383484428,0.0701081239884513,0.0684438361123976,0.0680077776671206,0.0687956078376464,0.0703496678567478,0.0711727230851171,0.071615258061977,0.071599548783969,0.0713182179256668,0.0691534505346495,0.0666345141016852,0.0642848902245408,0.0618811177583879,0.0613914663096688,0.0609287797314308,0.0608982617317339,0.0614735688565595,0.0615725221009805,0.0623124740103023,0.0622894389829196,0.0612788312818828,0.0596436554473204,0.0575412317392243,0.0555911459861599,0.0548191808940734,0.0557529781756161,0.0573078459989672,0.0595033154259705,0.0606421416720671,0.0606889132859379,0.0600968389363749,0.0591687405431183,0.0583274501374154,0.0584613967405629,0.059184043710095,0.0599729157407568,0.0603706572270188,0.059203359657473,0.0591660060667574,0.0587920596748811,0.0600494939035853,0.0627761572756921,0.0633206981698301,0.0632138855914244,0.0614748011166727,0.057127207080864,0.0522881484484794,0.0475360164420008,0.0433233595945983,0.0404408586476232,0.0395809459511309,0.0402289854743771,0.0418903505763872,0.0441051088206442,0.0461095017280753,0.0473483186049534,0.0475427804019466,0.047247646227821,0.0461498427368229,0.0448567774076071,0.0440693913428905,0.0441962581073394,0.0456930635464217,0.0487346620724104,0.0523336906945709,0.0564684823567845,0.0604536241926579
"Riverside County, CA","County",6065,2437864,"California","Riverside County","Riverside-San Bernardino-Ontario, CA",0.042047783694736,0.041820022799749,0.0404966705800035,0.0396054713404434,0.0386295395357064,0.0382297357535741,0.038911335708416,0.0408362497051747,0.0413418950748649,0.0409474973416334,0.0409638759125759,0.0406705645743552,0.0417713938434332,0.0441333072333537,0.0456897010063379,0.0473069253518896,0.0481021281817955,0.0484776124900534,0.0491907119462527,0.0480261642654557,0.0460202135837413,0.0431359591122004,0.0416086670112858,0.0418493264473389,0.0445493860275327,0.0470262698450022,0.049137424561616,0.0508685561636632,0.051883899505697,0.05400997189558,0.0551890461947056,0.054812388410746,0.0538803087561015,0.0525227473561082,0.0519552591603591,0.0539188181059246,0.0566069356821146,0.0598089410125693,0.061975748101222,0.0630271602014715,0.0618846157736535,0.0577738654415317,0.0514263410297312,0.042770374134857,0.0342470269802229,0.0270444507152577,0.022133060663584,0.0195049662793556,0.0186354070728522,0.0189927118515303,0.0190560538871135,0.0184931371431407,0.016743738242854,0.0149200108121211,0.0137445725722087,0.0130918682685817,0.0139478448425618,0.015966673783194,0.0182889230333284,0.0216531010445477,0.0249196649176149,0.0281578076518353,0.0303814966348491,0.0308484156437202,0.0310853112363763,0.031050212141993,0.0342253037275966,0.0385321865413624,0.0435436336024733,0.0480933548906404,0.0488570652780232,0.0492578848634777,0.04870579830369
